,metric/num_BTSP_events,metric/num_BTSP_positions,metric/first_BTSP_time,metric/first_BTSP_relative_position,metric/max_BTSP_ramp,metric/PC_weight_peak_relative_position,metric/PC_weight_FWHM,metric/PC_weight_ratio_pre_post,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/speed_mean,logdir
93,1.0,1.0,71.91000000000196,-0.004243761310993133,1.25,-0.049999999999998934,0.4147174183348086,1.8202093236400134,1751978861,,False,1,ac861_00093,2025-07-08_13-47-41,14.649899005889893,14.649899005889893,1538278,cnl-brain9,155.198.99.250,14.649899005889893,1,0.125,ac861_00093
94,1.0,1.0,73.98000000000204,-0.009914385522175273,1.25,-0.049999999999998934,0.39117445183978594,1.5985898326579386,1751978861,,False,1,ac861_00094,2025-07-08_13-47-41,14.264432191848755,14.264432191848755,1538225,cnl-brain9,155.198.99.250,14.264432191848755,1,0.1375,ac861_00094
95,1.0,1.0,64.9500000000017,-0.0056371559987380415,1.25,-0.049999999999998934,0.38406102964930433,1.5255891331821039,1751978861,,False,1,ac861_00095,2025-07-08_13-47-41,14.313055992126465,14.313055992126465,1538226,cnl-brain9,155.198.99.250,14.313055992126465,1,0.15000000000000002,ac861_00095
96,1.0,1.0,58.980000000001475,-0.008328661276830296,1.25,-0.049999999999998934,0.408430092423671,1.319434964243842,1751978861,,False,1,ac861_00096,2025-07-08_13-47-41,13.70434832572937,13.70434832572937,1538284,cnl-brain9,155.198.99.250,13.70434832572937,1,0.1625,ac861_00096
97,1.0,1.0,53.55000000000127,-0.0023990648543912307,1.0,-0.049999999999998934,0.4251504555559351,1.3155787646784494,1751978859,,False,1,ac861_00097,2025-07-08_13-47-39,11.195147275924683,11.195147275924683,1538229,cnl-brain9,155.198.99.250,11.195147275924683,1,0.175,ac861_00097
98,1.0,1.0,53.34000000000126,0.006879619344349663,1.25,-0.049999999999998934,0.5262378046185865,1.2149314231828774,1751978860,,False,1,ac861_00098,2025-07-08_13-47-40,11.913818836212158,11.913818836212158,1538224,cnl-brain9,155.198.99.250,11.913818836212158,1,0.1875,ac861_00098
99,1.0,1.0,50.13000000000114,-0.008422727679853637,1.25,-0.049999999999998934,0.37282092846869475,1.4515615336506396,1751978858,,False,1,ac861_00099,2025-07-08_13-47-38,10.337719440460205,10.337719440460205,1538336,cnl-brain9,155.198.99.250,10.337719440460205,1,0.2,ac861_00099
100,1.0,1.0,48.990000000001096,-0.003574039851023336,1.25,-0.049999999999998934,0.39699279648406627,1.4260169052271032,1751978860,,False,1,ac861_00100,2025-07-08_13-47-40,11.456359624862671,11.456359624862671,1538231,cnl-brain9,155.198.99.250,11.456359624862671,1,0.21250000000000002,ac861_00100
101,1.0,1.0,43.26000000000088,0.0007295184541571409,1.25,-0.049999999999998934,0.481567226808743,1.2150017471480685,1751978858,,False,1,ac861_00101,2025-07-08_13-47-38,9.74014925956726,9.74014925956726,1538219,cnl-brain9,155.198.99.250,9.74014925956726,1,0.22500000000000003,ac861_00101
102,1.0,1.0,41.550000000000814,-0.003972900089021625,1.25,-0.049999999999998934,0.4732644101922059,1.3279438655845268,1751978858,,False,1,ac861_00102,2025-07-08_13-47-38,9.581470966339111,9.581470966339111,1538282,cnl-brain9,155.198.99.250,9.581470966339111,1,0.2375,ac861_00102
103,1.0,1.0,40.44000000000077,0.003337102570711181,1.25,-0.049999999999998934,0.4947870379055579,1.148978296819569,1751978858,,False,1,ac861_00103,2025-07-08_13-47-38,8.843620777130127,8.843620777130127,1538327,cnl-brain9,155.198.99.250,8.843620777130127,1,0.25,ac861_00103
104,1.0,1.0,37.44000000000066,0.002210689934073251,1.25,-0.049999999999998934,0.5195050014145859,1.231690130898429,1751978857,,False,1,ac861_00104,2025-07-08_13-47-37,8.10585069656372,8.10585069656372,1538288,cnl-brain9,155.198.99.250,8.10585069656372,1,0.2625,ac861_00104
105,1.0,1.0,35.010000000000566,0.024470822008223703,1.25,0.05000000000000071,0.7056936440768813,1.0942479673926266,1751978857,,False,1,ac861_00105,2025-07-08_13-47-37,8.565769910812378,8.565769910812378,1538346,cnl-brain9,155.198.99.250,8.565769910812378,1,0.275,ac861_00105
106,1.0,1.0,35.07000000000057,0.01264858133218949,1.25,-0.049999999999998934,0.5883705912141401,1.1573976842821212,1751978856,,False,1,ac861_00106,2025-07-08_13-47-36,7.5391926765441895,7.5391926765441895,1538325,cnl-brain9,155.198.99.250,7.5391926765441895,1,0.28750000000000003,ac861_00106
107,1.0,1.0,34.02000000000053,0.0001418060981892566,1.25,-0.049999999999998934,0.46679102424525354,1.199446642568961,1751978856,,False,1,ac861_00107,2025-07-08_13-47-36,7.123792409896851,7.123792409896851,1538276,cnl-brain9,155.198.99.250,7.123792409896851,1,0.3,ac861_00107
108,1.0,1.0,31.32000000000043,0.002798758473316898,1.25,-0.049999999999998934,0.5579991320695594,1.1301565616657205,1751978856,,False,1,ac861_00108,2025-07-08_13-47-36,6.791730880737305,6.791730880737305,1538377,cnl-brain9,155.198.99.250,6.791730880737305,1,0.3125,ac861_00108
109,1.0,1.0,30.00000000000038,0.012569029178034707,1.25,-0.049999999999998934,0.6707724220474907,1.0970442390071493,1751978857,,False,1,ac861_00109,2025-07-08_13-47-37,7.805243253707886,7.805243253707886,1538269,cnl-brain9,155.198.99.250,7.805243253707886,1,0.325,ac861_00109
110,1.0,1.0,28.41000000000032,0.021688474676699432,1.25,0.05000000000000071,0.7172286778974737,1.0963805484005278,1751978855,,False,1,ac861_00110,2025-07-08_13-47-35,6.208299160003662,6.208299160003662,1538228,cnl-brain9,155.198.99.250,6.208299160003662,1,0.3375,ac861_00110
111,1.0,1.0,29.19000000000035,0.017247878624150115,1.25,-0.049999999999998934,0.7106675993171541,1.1305717285756336,1751978856,,False,1,ac861_00111,2025-07-08_13-47-36,6.419569969177246,6.419569969177246,1538227,cnl-brain9,155.198.99.250,6.419569969177246,1,0.35000000000000003,ac861_00111
112,1.0,1.0,28.530000000000324,0.024261341030268557,1.0,-0.049999999999998934,0.7044599221034202,1.1096916449980758,1751978856,,False,1,ac861_00112,2025-07-08_13-47-36,6.904484272003174,6.904484272003174,1538343,cnl-brain9,155.198.99.250,6.904484272003174,1,0.3625,ac861_00112
113,1.0,1.0,26.130000000000233,0.018821980786575043,1.25,-0.049999999999998934,0.6493062039365114,1.0975878335684244,1751978856,,False,1,ac861_00113,2025-07-08_13-47-36,7.134036302566528,7.134036302566528,1538221,cnl-brain9,155.198.99.250,7.134036302566528,1,0.375,ac861_00113
114,1.0,1.0,27.000000000000266,0.02564855494092022,1.25,0.05000000000000071,0.6636164269219447,1.058173917732795,1751978857,,False,1,ac861_00114,2025-07-08_13-47-37,7.607802629470825,7.607802629470825,1538323,cnl-brain9,155.198.99.250,7.607802629470825,1,0.3875,ac861_00114
115,1.0,1.0,24.330000000000165,0.016271543743584527,1.25,-0.049999999999998934,0.5883443921477878,1.1156680048579823,1751978856,,False,1,ac861_00115,2025-07-08_13-47-36,7.181273460388184,7.181273460388184,1538222,cnl-brain9,155.198.99.250,7.181273460388184,1,0.4,ac861_00115
