,metric/num_BTSP_events,metric/num_BTSP_positions,metric/first_BTSP_time,metric/first_BTSP_relative_position,metric/max_BTSP_ramp,metric/PC_weight_peak_relative_position,metric/PC_weight_width,metric/PC_weight_ratio_pre_post,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/target_shift,logdir
92,2.0,2.0,39.420000000000734,0.0023941122564092865,1.25,-0.4499999999999993,0.9297091842977476,0.7888182971603982,1759200014,,False,1,aacea_00092,2025-09-30_03-40-14,24.486319065093994,24.486319065093994,3978848,cnl-brain9,155.198.99.250,24.486319065093994,1,-0.5,aacea_00092
93,2.0,2.0,39.420000000000734,0.00048361143559905173,1.5,-0.3499999999999992,0.8217343118327465,0.9064908074835542,1759200013,,False,1,aacea_00093,2025-09-30_03-40-13,23.49457335472107,23.49457335472107,3978844,cnl-brain9,155.198.99.250,23.49457335472107,1,-0.3999999999999999,aacea_00093
94,2.0,2.0,39.450000000000735,0.006700344131683966,1.5,-0.2499999999999991,0.7240781096157365,0.8958208073437242,1759200016,,False,1,aacea_00094,2025-09-30_03-40-16,26.34914541244507,26.34914541244507,3978835,cnl-brain9,155.198.99.250,26.34914541244507,1,-0.2999999999999998,aacea_00094
95,1.0,1.0,39.450000000000735,0.007037401322962378,1.25,-0.049999999999998934,0.5152603228590578,1.2047508934813285,1759200016,,False,1,aacea_00095,2025-09-30_03-40-16,25.66130542755127,25.66130542755127,3978832,cnl-brain9,155.198.99.250,25.66130542755127,1,-0.19999999999999973,aacea_00095
96,1.0,1.0,39.39000000000073,0.0015362055643919348,1.25,-0.049999999999998934,0.5133752971265921,1.2329287832008409,1759200014,,False,1,aacea_00096,2025-09-30_03-40-14,23.61962604522705,23.61962604522705,3978802,cnl-brain9,155.198.99.250,23.61962604522705,1,-0.10000000000000009,aacea_00096
97,1.0,1.0,39.420000000000734,0.003072485665385205,1.25,-0.049999999999998934,0.5138831459219659,1.2250049317012959,1759200003,,False,1,aacea_00097,2025-09-30_03-40-03,12.366742610931396,12.366742610931396,3978805,cnl-brain9,155.198.99.250,12.366742610931396,1,0.0,aacea_00097
98,1.0,1.0,39.450000000000735,0.004569600213449654,1.25,-0.049999999999998934,0.5143920974299796,1.2173241205096965,1759200013,,False,1,aacea_00098,2025-09-30_03-40-13,22.540080308914185,22.540080308914185,3978829,cnl-brain9,155.198.99.250,22.540080308914185,1,0.10000000000000009,aacea_00098
99,1.0,1.0,39.39000000000073,0.00031300575186410384,1.25,-0.049999999999998934,0.5129809394839282,1.2392678057746926,1759200026,,False,1,aacea_00099,2025-09-30_03-40-26,26.384433269500732,26.384433269500732,3978830,cnl-brain9,155.198.99.250,26.384433269500732,1,0.20000000000000018,aacea_00099
100,1.0,1.0,39.450000000000735,0.006768524872216464,1.25,-0.049999999999998934,0.5151637908704751,1.2061153304409233,1759200023,,False,1,aacea_00100,2025-09-30_03-40-23,20.018423795700073,20.018423795700073,3978805,cnl-brain9,155.198.99.250,20.018423795700073,1,0.30000000000000027,aacea_00100
101,2.0,2.0,39.450000000000735,0.0058491315666073795,1.25,0.05000000000000071,0.8119780625518636,0.7027537187078897,1759200029,,False,1,aacea_00101,2025-09-30_03-40-29,22.722907781600952,22.722907781600952,3978798,cnl-brain9,155.198.99.250,22.722907781600952,1,0.3999999999999999,aacea_00101
