,metric/num_BTSP_events,metric/num_BTSP_positions,metric/first_BTSP_time,metric/max_BTSP_ramp,metric/PC_weight_ratio_pre_post,metric/first_BTSP_relative_position,metric/PC_weight_peak_relative_position,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/soma_regularization_alpha,config/soma_BTSP_lr_fact,config/inhibit_weight,logdir
94,0,0,,0.5,,,,1740568830,,False,1,97afd_00094,2025-02-26_11-20-30,13.137645244598389,13.137645244598389,1007891,cnl-brain9,155.198.99.250,13.137645244598389,1,0.7000000000000001,125.0,5.0,97afd_00094
95,5,1,44.04000000000091,3.5,0.9932017407888876,0.0011401400453356914,0.11666666666666647,1740568830,,False,1,97afd_00095,2025-02-26_11-20-30,13.033316135406494,13.033316135406494,1007878,cnl-brain9,155.198.99.250,13.033316135406494,1,0.7000000000000001,150.0,0.8,97afd_00095
96,1,1,43.440000000000886,2.25,0.9458610569039878,0.00598913625029307,0.11666666666666647,1740568818,,False,1,97afd_00096,2025-02-26_11-20-18,12.473218441009521,12.473218441009521,1007906,cnl-brain9,155.198.99.250,12.473218441009521,1,0.7000000000000001,150.0,1.3,97afd_00096
97,1,1,43.62000000000089,1.5,0.9246597749482373,0.0013514289401397317,0.11666666666666647,1740568830,,False,1,97afd_00097,2025-02-26_11-20-30,13.169041156768799,13.169041156768799,1007920,cnl-brain9,155.198.99.250,13.169041156768799,1,0.7000000000000001,150.0,1.8,97afd_00097
98,1,1,44.460000000000925,1.0,0.9012367188554661,0.0005937398674822347,0.11666666666666647,1740568818,,False,1,97afd_00098,2025-02-26_11-20-18,12.463129997253418,12.463129997253418,1007903,cnl-brain9,155.198.99.250,12.463129997253418,1,0.7000000000000001,150.0,3.0,97afd_00098
99,0,0,,0.5,,,,1740568829,,False,1,97afd_00099,2025-02-26_11-20-29,11.857114791870117,11.857114791870117,1007902,cnl-brain9,155.198.99.250,11.857114791870117,1,0.7000000000000001,150.0,5.0,97afd_00099
100,7,1,43.11000000000087,3.75,0.9993979746679634,-0.004547637605783361,0.11666666666666647,1740568819,,False,1,97afd_00100,2025-02-26_11-20-19,13.590397119522095,13.590397119522095,1007900,cnl-brain9,155.198.99.250,13.590397119522095,1,0.8,50.0,0.8,97afd_00100
101,3,1,42.870000000000864,2.25,0.9772723491089487,0.0015635434130092385,0.11666666666666647,1740568829,,False,1,97afd_00101,2025-02-26_11-20-29,11.800788879394531,11.800788879394531,1007908,cnl-brain9,155.198.99.250,11.800788879394531,1,0.8,50.0,1.3,97afd_00101
102,2,1,44.13000000000091,1.5,1.0051049353557455,-0.001028426298232521,0.11666666666666647,1740568829,,False,1,97afd_00102,2025-02-26_11-20-29,11.461624383926392,11.461624383926392,1007884,cnl-brain9,155.198.99.250,11.461624383926392,1,0.8,50.0,1.8,97afd_00102
103,1,1,43.680000000000895,1.0,0.9152017752152055,-6.222916065468098e-05,0.11666666666666647,1740568829,,False,1,97afd_00103,2025-02-26_11-20-29,11.245170831680298,11.245170831680298,1007894,cnl-brain9,155.198.99.250,11.245170831680298,1,0.8,50.0,3.0,97afd_00103
104,0,0,,0.5,,,,1740568830,,False,1,97afd_00104,2025-02-26_11-20-30,11.955009937286377,11.955009937286377,1007911,cnl-brain9,155.198.99.250,11.955009937286377,1,0.8,50.0,5.0,97afd_00104
105,7,1,42.120000000000836,4.0,1.0339565152339993,-4.474093176409788e-05,0.11666666666666647,1740568830,,False,1,97afd_00105,2025-02-26_11-20-30,12.721779823303223,12.721779823303223,1007888,cnl-brain9,155.198.99.250,12.721779823303223,1,0.8,75.0,0.8,97afd_00105
106,2,1,42.390000000000846,2.5,1.0687376716113108,-0.00011201307463482024,0.11666666666666647,1740568819,,False,1,97afd_00106,2025-02-26_11-20-19,13.887523412704468,13.887523412704468,1007904,cnl-brain9,155.198.99.250,13.887523412704468,1,0.8,75.0,1.3,97afd_00106
107,2,1,43.59000000000089,1.5,1.01962632096436,0.004746190186355026,0.11666666666666647,1740568829,,False,1,97afd_00107,2025-02-26_11-20-29,11.875048637390137,11.875048637390137,1007899,cnl-brain9,155.198.99.250,11.875048637390137,1,0.8,75.0,1.8,97afd_00107
108,1,1,44.64000000000093,1.0,0.9196314533878626,0.0020789695072453984,0.11666666666666647,1740568829,,False,1,97afd_00108,2025-02-26_11-20-29,11.778565645217896,11.778565645217896,1007880,cnl-brain9,155.198.99.250,11.778565645217896,1,0.8,75.0,3.0,97afd_00108
109,0,0,,0.5,,,,1740568831,,False,1,97afd_00109,2025-02-26_11-20-31,13.224542140960693,13.224542140960693,1007909,cnl-brain9,155.198.99.250,13.224542140960693,1,0.8,75.0,5.0,97afd_00109
110,7,1,45.240000000000954,3.75,1.0053722908004785,-0.0009655212418033798,0.11666666666666647,1740568819,,False,1,97afd_00110,2025-02-26_11-20-19,13.911629438400269,13.911629438400269,1007912,cnl-brain9,155.198.99.250,13.911629438400269,1,0.8,100.0,0.8,97afd_00110
111,2,1,43.650000000000894,2.25,0.9568576364518289,0.0038815339887137146,0.11666666666666647,1740568829,,False,1,97afd_00111,2025-02-26_11-20-29,11.775511026382446,11.775511026382446,1007915,cnl-brain9,155.198.99.250,11.775511026382446,1,0.8,100.0,1.3,97afd_00111
112,2,1,43.8600000000009,1.5,0.9844285283116533,-0.0037376647102680405,0.11666666666666647,1740568831,,False,1,97afd_00112,2025-02-26_11-20-31,13.280012130737305,13.280012130737305,1007903,cnl-brain9,155.198.99.250,13.280012130737305,1,0.8,100.0,1.8,97afd_00112
113,1,1,44.490000000000926,1.0,0.9692707591522353,-0.011785281117756785,0.11666666666666647,1740568819,,False,1,97afd_00113,2025-02-26_11-20-19,13.90051531791687,13.90051531791687,1007893,cnl-brain9,155.198.99.250,13.90051531791687,1,0.8,100.0,3.0,97afd_00113
114,0,0,,0.5,,,,1740568830,,False,1,97afd_00114,2025-02-26_11-20-30,11.696768045425415,11.696768045425415,1007906,cnl-brain9,155.198.99.250,11.696768045425415,1,0.8,100.0,5.0,97afd_00114
115,7,1,42.360000000000845,3.75,1.019790678340921,-0.003856524597194211,0.11666666666666647,1740568831,,False,1,97afd_00115,2025-02-26_11-20-31,12.670111894607544,12.670111894607544,1007895,cnl-brain9,155.198.99.250,12.670111894607544,1,0.8,125.0,0.8,97afd_00115
116,2,1,44.01000000000091,2.0,0.957598633417232,0.0015727390540909436,0.11666666666666647,1740568831,,False,1,97afd_00116,2025-02-26_11-20-31,12.820876836776733,12.820876836776733,1007890,cnl-brain9,155.198.99.250,12.820876836776733,1,0.8,125.0,1.3,97afd_00116
117,1,1,43.8000000000009,1.5,0.916957585521607,0.00885821042734869,0.11666666666666647,1740568830,,False,1,97afd_00117,2025-02-26_11-20-30,11.687226057052612,11.687226057052612,1007879,cnl-brain9,155.198.99.250,11.687226057052612,1,0.8,125.0,1.8,97afd_00117
118,1,1,44.970000000000944,1.0,0.8940694782642536,-0.0016497822147671926,0.11666666666666647,1740568831,,False,1,97afd_00118,2025-02-26_11-20-31,12.01196002960205,12.01196002960205,1007898,cnl-brain9,155.198.99.250,12.01196002960205,1,0.8,125.0,3.0,97afd_00118
119,0,0,,0.5,,,,1740568830,,False,1,97afd_00119,2025-02-26_11-20-30,11.826557874679565,11.826557874679565,1007900,cnl-brain9,155.198.99.250,11.826557874679565,1,0.8,125.0,5.0,97afd_00119
120,7,1,42.30000000000084,3.75,1.0513535546203883,-0.0091540745195271,0.11666666666666647,1740568819,,False,1,97afd_00120,2025-02-26_11-20-19,13.861979484558105,13.861979484558105,1007907,cnl-brain9,155.198.99.250,13.861979484558105,1,0.8,150.0,0.8,97afd_00120
121,2,1,44.13000000000091,2.0,0.9399785220448031,-0.0028057549879103583,0.11666666666666647,1740568830,,False,1,97afd_00121,2025-02-26_11-20-30,12.789404153823853,12.789404153823853,1007918,cnl-brain9,155.198.99.250,12.789404153823853,1,0.8,150.0,1.3,97afd_00121
122,1,1,42.900000000000865,1.5,1.2102291258716755,0.004591448397418985,0.016666666666666385,1740568832,,False,1,97afd_00122,2025-02-26_11-20-32,13.051274299621582,13.051274299621582,1007887,cnl-brain9,155.198.99.250,13.051274299621582,1,0.8,150.0,1.8,97afd_00122
123,1,1,44.190000000000914,1.0,0.8939946284016572,-0.007573479305985842,0.11666666666666647,1740568831,,False,1,97afd_00123,2025-02-26_11-20-31,12.003541946411133,12.003541946411133,1007905,cnl-brain9,155.198.99.250,12.003541946411133,1,0.8,150.0,3.0,97afd_00123
124,0,0,,0.5,,,,1740568833,,False,1,97afd_00124,2025-02-26_11-20-33,13.601909637451172,13.601909637451172,1007886,cnl-brain9,155.198.99.250,13.601909637451172,1,0.8,150.0,5.0,97afd_00124
125,2,1,43.59000000000089,3.0,1.025216496471365,0.0019697364583790566,0.11666666666666647,1740568819,,False,1,97afd_00125,2025-02-26_11-20-19,13.861308336257935,13.861308336257935,1007917,cnl-brain9,155.198.99.250,13.861308336257935,1,0.4,50.0,0.8,97afd_00125
126,1,1,42.96000000000087,2.25,0.9720485861033307,0.016209463792354217,0.11666666666666647,1740568831,,False,1,97afd_00126,2025-02-26_11-20-31,12.070385694503784,12.070385694503784,1007907,cnl-brain9,155.198.99.250,12.070385694503784,1,0.4,50.0,1.3,97afd_00126
127,1,1,43.32000000000088,1.75,0.9387834546068494,0.005936627762732627,0.11666666666666647,1740568831,,False,1,97afd_00127,2025-02-26_11-20-31,11.977584600448608,11.977584600448608,1007913,cnl-brain9,155.198.99.250,11.977584600448608,1,0.4,50.0,1.8,97afd_00127
128,1,1,78.51000000000221,1.0,0.9650773832662299,-0.0010392790744251368,0.11666666666666647,1740568833,,False,1,97afd_00128,2025-02-26_11-20-33,13.464672327041626,13.464672327041626,1007893,cnl-brain9,155.198.99.250,13.464672327041626,1,0.4,50.0,3.0,97afd_00128
129,0,0,,0.0,,,,1740568831,,False,1,97afd_00129,2025-02-26_11-20-31,12.155838966369629,12.155838966369629,1007904,cnl-brain9,155.198.99.250,12.155838966369629,1,0.4,50.0,5.0,97afd_00129
130,1,1,43.710000000000896,3.5,0.9387414399641338,0.012660708628185358,0.11666666666666647,1740568831,,False,1,97afd_00130,2025-02-26_11-20-31,12.162586688995361,12.162586688995361,1007912,cnl-brain9,155.198.99.250,12.162586688995361,1,0.4,75.0,0.8,97afd_00130
131,1,1,43.140000000000875,2.25,0.9825031186841922,0.0013481451865948735,0.11666666666666647,1740568833,,False,1,97afd_00131,2025-02-26_11-20-33,13.365142822265625,13.365142822265625,1007922,cnl-brain9,155.198.99.250,13.365142822265625,1,0.4,75.0,1.3,97afd_00131
132,1,1,44.10000000000091,1.5,0.9254956257109455,0.016731782377878757,0.11666666666666647,1740568838,,False,1,97afd_00132,2025-02-26_11-20-38,11.354568243026733,11.354568243026733,1007882,cnl-brain9,155.198.99.250,11.354568243026733,1,0.4,75.0,1.8,97afd_00132
133,1,1,80.67000000000229,1.0,1.1382661215738836,-0.007483796301915424,0.016666666666666385,1740568840,,False,1,97afd_00133,2025-02-26_11-20-40,13.060398817062378,13.060398817062378,1007881,cnl-brain9,155.198.99.250,13.060398817062378,1,0.4,75.0,3.0,97afd_00133
134,0,0,,0.0,,,,1740568829,,False,1,97afd_00134,2025-02-26_11-20-29,11.064615726470947,11.064615726470947,1007896,cnl-brain9,155.198.99.250,11.064615726470947,1,0.4,75.0,5.0,97afd_00134
135,1,1,43.140000000000875,3.5,0.9129423302598932,0.012215077525368656,0.11666666666666647,1740568840,,False,1,97afd_00135,2025-02-26_11-20-40,12.702166080474854,12.702166080474854,1007812,cnl-brain9,155.198.99.250,12.702166080474854,1,0.4,100.0,0.8,97afd_00135
136,1,1,43.8600000000009,2.25,0.9535284752525117,0.019156890237908897,0.11666666666666647,1740568839,,False,1,97afd_00136,2025-02-26_11-20-39,11.688842535018921,11.688842535018921,1007618,cnl-brain9,155.198.99.250,11.688842535018921,1,0.4,100.0,1.3,97afd_00136
137,1,1,42.360000000000845,1.5,0.9287438885069467,0.00488983525295561,0.11666666666666647,1740568840,,False,1,97afd_00137,2025-02-26_11-20-40,12.672574996948242,12.672574996948242,1007892,cnl-brain9,155.198.99.250,12.672574996948242,1,0.4,100.0,1.8,97afd_00137
138,1,1,44.220000000000915,1.0,0.9756924071959355,-0.0015800218593924331,0.11666666666666647,1740568841,,False,1,97afd_00138,2025-02-26_11-20-41,12.801796197891235,12.801796197891235,1007897,cnl-brain9,155.198.99.250,12.801796197891235,1,0.4,100.0,3.0,97afd_00138
139,0,0,,0.0,,,,1740568840,,False,1,97afd_00139,2025-02-26_11-20-40,11.205026388168335,11.205026388168335,1007896,cnl-brain9,155.198.99.250,11.205026388168335,1,0.4,100.0,5.0,97afd_00139
140,1,1,42.84000000000086,3.25,0.9781812688894495,0.008868625331850843,0.11666666666666647,1740568842,,False,1,97afd_00140,2025-02-26_11-20-42,12.990342855453491,12.990342855453491,1007889,cnl-brain9,155.198.99.250,12.990342855453491,1,0.4,125.0,0.8,97afd_00140
141,1,1,45.030000000000946,2.5,0.9784691781345621,0.014657842743347027,0.11666666666666647,1740568840,,False,1,97afd_00141,2025-02-26_11-20-40,11.297644853591919,11.297644853591919,1007894,cnl-brain9,155.198.99.250,11.297644853591919,1,0.4,125.0,1.3,97afd_00141
142,1,1,44.31000000000092,1.5,0.9645780253617644,-0.0032462970024305093,0.11666666666666647,1740568840,,False,1,97afd_00142,2025-02-26_11-20-40,11.479788541793823,11.479788541793823,1007542,cnl-brain9,155.198.99.250,11.479788541793823,1,0.4,125.0,1.8,97afd_00142
143,1,1,78.2700000000022,1.0,0.9442158800269405,0.0005307074128453326,0.11666666666666647,1740568842,,False,1,97afd_00143,2025-02-26_11-20-42,12.991337776184082,12.991337776184082,1007884,cnl-brain9,155.198.99.250,12.991337776184082,1,0.4,125.0,3.0,97afd_00143
144,0,0,,0.0,,,,1740568842,,False,1,97afd_00144,2025-02-26_11-20-42,13.124075889587402,13.124075889587402,1007902,cnl-brain9,155.198.99.250,13.124075889587402,1,0.4,125.0,5.0,97afd_00144
145,1,1,43.410000000000885,3.0,0.9654834602121812,0.005753875672556363,0.11666666666666647,1740568842,,False,1,97afd_00145,2025-02-26_11-20-42,12.946529150009155,12.946529150009155,1007908,cnl-brain9,155.198.99.250,12.946529150009155,1,0.4,150.0,0.8,97afd_00145
146,1,1,41.94000000000083,2.25,0.9197916792582115,0.010195326154885054,0.11666666666666647,1740568842,,False,1,97afd_00146,2025-02-26_11-20-42,12.968422651290894,12.968422651290894,1007880,cnl-brain9,155.198.99.250,12.968422651290894,1,0.4,150.0,1.3,97afd_00146
147,1,1,42.15000000000084,1.5,0.961147460859748,-0.004685577265485019,0.11666666666666647,1740568842,,False,1,97afd_00147,2025-02-26_11-20-42,12.918412208557129,12.918412208557129,1007915,cnl-brain9,155.198.99.250,12.918412208557129,1,0.4,150.0,1.8,97afd_00147
148,1,1,151.980000000005,1.0,0.9219032126582841,-0.007824757906636615,0.11666666666666647,1740568842,,False,1,97afd_00148,2025-02-26_11-20-42,12.808273553848267,12.808273553848267,1007899,cnl-brain9,155.198.99.250,12.808273553848267,1,0.4,150.0,3.0,97afd_00148
149,0,0,,0.0,,,,1740568843,,False,1,97afd_00149,2025-02-26_11-20-43,13.07269024848938,13.07269024848938,1007911,cnl-brain9,155.198.99.250,13.07269024848938,1,0.4,150.0,5.0,97afd_00149
150,3,1,45.09000000000095,3.75,1.0054627890605843,0.0048543472863580295,0.11666666666666647,1740568831,,False,1,97afd_00150,2025-02-26_11-20-31,13.294748783111572,13.294748783111572,1007901,cnl-brain9,155.198.99.250,13.294748783111572,1,0.5,50.0,0.8,97afd_00150
151,2,1,43.440000000000886,2.25,0.9806153783202941,0.0039028100242826103,0.11666666666666647,1740568841,,False,1,97afd_00151,2025-02-26_11-20-41,11.50766897201538,11.50766897201538,1007906,cnl-brain9,155.198.99.250,11.50766897201538,1,0.5,50.0,1.3,97afd_00151
152,1,1,43.56000000000089,1.75,0.9484163555487698,0.0028162421957156347,0.11666666666666647,1740568843,,False,1,97afd_00152,2025-02-26_11-20-43,13.134741306304932,13.134741306304932,1007715,cnl-brain9,155.198.99.250,13.134741306304932,1,0.5,50.0,1.8,97afd_00152
153,1,1,43.8900000000009,1.0,0.9842367472187972,-0.011088177712648584,0.11666666666666647,1740568843,,False,1,97afd_00153,2025-02-26_11-20-43,13.078847646713257,13.078847646713257,1007813,cnl-brain9,155.198.99.250,13.078847646713257,1,0.5,50.0,3.0,97afd_00153
154,0,0,,0.0,,,,1740568842,,False,1,97afd_00154,2025-02-26_11-20-42,12.574083089828491,12.574083089828491,1007885,cnl-brain9,155.198.99.250,12.574083089828491,1,0.5,50.0,5.0,97afd_00154
155,2,1,43.380000000000884,3.5,0.9763567125667824,0.006854894690126123,0.11666666666666647,1740568843,,False,1,97afd_00155,2025-02-26_11-20-43,13.128296852111816,13.128296852111816,1007883,cnl-brain9,155.198.99.250,13.128296852111816,1,0.5,75.0,0.8,97afd_00155
156,1,1,43.980000000000906,2.25,0.9471077574393669,0.01762139271087637,0.11666666666666647,1740568841,,False,1,97afd_00156,2025-02-26_11-20-41,11.065363883972168,11.065363883972168,1007879,cnl-brain9,155.198.99.250,11.065363883972168,1,0.5,75.0,1.3,97afd_00156
157,1,1,43.11000000000087,1.75,0.9126333654129348,0.013455499351351152,0.11666666666666647,1740568843,,False,1,97afd_00157,2025-02-26_11-20-43,12.98082685470581,12.98082685470581,1007891,cnl-brain9,155.198.99.250,12.98082685470581,1,0.5,75.0,1.8,97afd_00157
158,1,1,42.27000000000084,1.0,0.9245026750342811,-0.006746921904868586,0.11666666666666647,1740568844,,False,1,97afd_00158,2025-02-26_11-20-44,13.112281799316406,13.112281799316406,1007888,cnl-brain9,155.198.99.250,13.112281799316406,1,0.5,75.0,3.0,97afd_00158
159,0,0,,0.0,,,,1740568842,,False,1,97afd_00159,2025-02-26_11-20-42,11.256449222564697,11.256449222564697,1007900,cnl-brain9,155.198.99.250,11.256449222564697,1,0.5,75.0,5.0,97afd_00159
160,2,1,44.190000000000914,3.5,1.0209606727660376,0.014503354279407521,0.11666666666666647,1740568842,,False,1,97afd_00160,2025-02-26_11-20-42,11.702993392944336,11.702993392944336,1007901,cnl-brain9,155.198.99.250,11.702993392944336,1,0.5,100.0,0.8,97afd_00160
161,1,1,44.01000000000091,2.5,0.9875633851485861,0.017340881682831988,0.11666666666666647,1740568844,,False,1,97afd_00161,2025-02-26_11-20-44,12.987242698669434,12.987242698669434,1007895,cnl-brain9,155.198.99.250,12.987242698669434,1,0.5,100.0,1.3,97afd_00161
162,1,1,43.8000000000009,1.75,0.9806740205918213,0.007745919851906979,0.11666666666666647,1740568843,,False,1,97afd_00162,2025-02-26_11-20-43,11.748223781585693,11.748223781585693,1007909,cnl-brain9,155.198.99.250,11.748223781585693,1,0.5,100.0,1.8,97afd_00162
163,1,1,44.190000000000914,1.0,0.9452542162470936,-0.006619184826099023,0.11666666666666647,1740568833,,False,1,97afd_00163,2025-02-26_11-20-33,13.706880331039429,13.706880331039429,1007917,cnl-brain9,155.198.99.250,13.706880331039429,1,0.5,100.0,3.0,97afd_00163
164,0,0,,0.0,,,,1740568842,,False,1,97afd_00164,2025-02-26_11-20-42,11.241505861282349,11.241505861282349,1007890,cnl-brain9,155.198.99.250,11.241505861282349,1,0.5,100.0,5.0,97afd_00164
165,7,3,43.32000000000088,12.25,0.9576706970389124,0.01599789280193442,0.6166666666666665,1740568844,,False,1,97afd_00165,2025-02-26_11-20-44,12.945427894592285,12.945427894592285,1007905,cnl-brain9,155.198.99.250,12.945427894592285,1,0.5,125.0,0.8,97afd_00165
166,1,1,43.680000000000895,2.25,0.9438861406081241,0.010922298784421747,0.11666666666666647,1740568843,,False,1,97afd_00166,2025-02-26_11-20-43,11.705432891845703,11.705432891845703,1007903,cnl-brain9,155.198.99.250,11.705432891845703,1,0.5,125.0,1.3,97afd_00166
167,1,1,42.48000000000085,1.75,0.9499788410606318,0.00139359958291152,0.11666666666666647,1740568844,,False,1,97afd_00167,2025-02-26_11-20-44,13.003636837005615,13.003636837005615,1007913,cnl-brain9,155.198.99.250,13.003636837005615,1,0.5,125.0,1.8,97afd_00167
168,1,1,44.55000000000093,1.0,0.9348597901104461,-0.0024559536977251106,0.11666666666666647,1740568843,,False,1,97afd_00168,2025-02-26_11-20-43,11.699233055114746,11.699233055114746,1007904,cnl-brain9,155.198.99.250,11.699233055114746,1,0.5,125.0,3.0,97afd_00168
169,0,0,,0.0,,,,1740568844,,False,1,97afd_00169,2025-02-26_11-20-44,12.789567470550537,12.789567470550537,1007912,cnl-brain9,155.198.99.250,12.789567470550537,1,0.5,125.0,5.0,97afd_00169
170,1,1,44.58000000000093,3.75,0.9345367518035629,0.017323010740651235,0.11666666666666647,1740568843,,False,1,97afd_00170,2025-02-26_11-20-43,11.205518960952759,11.205518960952759,1007887,cnl-brain9,155.198.99.250,11.205518960952759,1,0.5,150.0,0.8,97afd_00170
171,1,1,42.96000000000087,2.25,0.9574987908647629,0.001687442144975071,0.11666666666666647,1740568846,,False,1,97afd_00171,2025-02-26_11-20-46,13.106873750686646,13.106873750686646,1007893,cnl-brain9,155.198.99.250,13.106873750686646,1,0.5,150.0,1.3,97afd_00171
172,1,1,42.660000000000856,1.75,0.9430689247405439,0.00837383049136009,0.11666666666666647,1740568846,,False,1,97afd_00172,2025-02-26_11-20-46,13.296320676803589,13.296320676803589,1007886,cnl-brain9,155.198.99.250,13.296320676803589,1,0.5,150.0,1.8,97afd_00172
173,1,1,43.410000000000885,1.0,0.9264346165292937,0.0007524589156784334,0.11666666666666647,1740568844,,False,1,97afd_00173,2025-02-26_11-20-44,11.548397302627563,11.548397302627563,1007922,cnl-brain9,155.198.99.250,11.548397302627563,1,0.5,150.0,3.0,97afd_00173
174,0,0,,0.0,,,,1740568842,,False,1,97afd_00174,2025-02-26_11-20-42,11.47679090499878,11.47679090499878,1007898,cnl-brain9,155.198.99.250,11.47679090499878,1,0.5,150.0,5.0,97afd_00174
175,4,1,42.360000000000845,4.0,1.0041758849634566,-0.009439072248446978,0.11666666666666647,1740568846,,False,1,97afd_00175,2025-02-26_11-20-46,13.029452323913574,13.029452323913574,1007917,cnl-brain9,155.198.99.250,13.029452323913574,1,0.6000000000000001,50.0,0.8,97afd_00175
176,2,1,44.10000000000091,2.25,0.9093810589594384,0.0077292397826784764,0.11666666666666647,1740568849,,False,1,97afd_00176,2025-02-26_11-20-49,11.203471660614014,11.203471660614014,1007882,cnl-brain9,155.198.99.250,11.203471660614014,1,0.6000000000000001,50.0,1.3,97afd_00176
177,2,1,43.140000000000875,1.5,0.9795648259411653,-0.009172764862911853,0.11666666666666647,1740568852,,False,1,97afd_00177,2025-02-26_11-20-52,13.28376579284668,13.28376579284668,1007618,cnl-brain9,155.198.99.250,13.28376579284668,1,0.6000000000000001,50.0,1.8,97afd_00177
178,1,1,43.410000000000885,1.0,0.9551104199766679,0.00023873092964277198,0.11666666666666647,1740568853,,False,1,97afd_00178,2025-02-26_11-20-53,13.102601289749146,13.102601289749146,1007812,cnl-brain9,155.198.99.250,13.102601289749146,1,0.6000000000000001,50.0,3.0,97afd_00178
179,0,0,,0.25,,,,1740568853,,False,1,97afd_00179,2025-02-26_11-20-53,12.997960090637207,12.997960090637207,1007896,cnl-brain9,155.198.99.250,12.997960090637207,1,0.6000000000000001,50.0,5.0,97afd_00179
180,3,1,43.920000000000904,3.75,0.9683703552299219,0.003377488074652657,0.11666666666666647,1740568842,,False,1,97afd_00180,2025-02-26_11-20-42,11.59709644317627,11.59709644317627,1007920,cnl-brain9,155.198.99.250,11.59709644317627,1,0.6000000000000001,75.0,0.8,97afd_00180
181,2,1,44.760000000000936,2.25,0.9254046020766156,-0.0022156041807648297,0.11666666666666647,1740568853,,False,1,97afd_00181,2025-02-26_11-20-53,12.743562936782837,12.743562936782837,1007881,cnl-brain9,155.198.99.250,12.743562936782837,1,0.6000000000000001,75.0,1.3,97afd_00181
182,1,1,42.69000000000086,1.5,0.9429145034927139,0.007534454663474355,0.11666666666666647,1740568853,,False,1,97afd_00182,2025-02-26_11-20-53,13.00798225402832,13.00798225402832,1007894,cnl-brain9,155.198.99.250,13.00798225402832,1,0.6000000000000001,75.0,1.8,97afd_00182
183,1,1,44.460000000000925,1.0,0.9378384812713959,0.008721594751065487,0.11666666666666647,1740568852,,False,1,97afd_00183,2025-02-26_11-20-52,11.43826174736023,11.43826174736023,1007892,cnl-brain9,155.198.99.250,11.43826174736023,1,0.6000000000000001,75.0,3.0,97afd_00183
184,0,0,,0.25,,,,1740568853,,False,1,97afd_00184,2025-02-26_11-20-53,12.710827827453613,12.710827827453613,1007542,cnl-brain9,155.198.99.250,12.710827827453613,1,0.6000000000000001,75.0,5.0,97afd_00184
185,2,1,42.330000000000844,3.5,1.0193531066473953,-0.0028167094890507727,0.11666666666666647,1740568854,,False,1,97afd_00185,2025-02-26_11-20-54,13.002482175827026,13.002482175827026,1007906,cnl-brain9,155.198.99.250,13.002482175827026,1,0.6000000000000001,100.0,0.8,97afd_00185
186,1,1,42.72000000000086,2.25,0.9826738678543949,-0.0009108486513031977,0.11666666666666647,1740568854,,False,1,97afd_00186,2025-02-26_11-20-54,12.695544958114624,12.695544958114624,1007879,cnl-brain9,155.198.99.250,12.695544958114624,1,0.6000000000000001,100.0,1.3,97afd_00186
187,1,1,43.26000000000088,1.75,0.9993841006186969,-0.0009678575300009484,0.11666666666666647,1740568853,,False,1,97afd_00187,2025-02-26_11-20-53,11.294604063034058,11.294604063034058,1007897,cnl-brain9,155.198.99.250,11.294604063034058,1,0.6000000000000001,100.0,1.8,97afd_00187
188,1,1,43.950000000000905,1.0,0.908267845845994,-0.002090166209473665,0.11666666666666647,1740568855,,False,1,97afd_00188,2025-02-26_11-20-55,13.126756429672241,13.126756429672241,1007889,cnl-brain9,155.198.99.250,13.126756429672241,1,0.6000000000000001,100.0,3.0,97afd_00188
189,0,0,,0.5,,,,1740568855,,False,1,97afd_00189,2025-02-26_11-20-55,12.811421632766724,12.811421632766724,1007900,cnl-brain9,155.198.99.250,12.811421632766724,1,0.6000000000000001,100.0,5.0,97afd_00189
190,3,1,43.920000000000904,3.25,0.9392735409071904,0.010370001328801504,0.11666666666666647,1740568855,,False,1,97afd_00190,2025-02-26_11-20-55,13.02005910873413,13.02005910873413,1007884,cnl-brain9,155.198.99.250,13.02005910873413,1,0.6000000000000001,125.0,0.8,97afd_00190
191,1,1,43.50000000000089,2.25,0.9141983565914815,0.01403411435001889,0.11666666666666647,1740568855,,False,1,97afd_00191,2025-02-26_11-20-55,12.721688270568848,12.721688270568848,1007920,cnl-brain9,155.198.99.250,12.721688270568848,1,0.6000000000000001,125.0,1.3,97afd_00191
192,1,1,43.26000000000088,1.5,0.9344489124486753,0.00026816957158359855,0.11666666666666647,1740568853,,False,1,97afd_00192,2025-02-26_11-20-53,11.123755931854248,11.123755931854248,1007898,cnl-brain9,155.198.99.250,11.123755931854248,1,0.6000000000000001,125.0,1.8,97afd_00192
193,1,1,80.8800000000023,1.0,1.1284059233848134,-0.00796472081842925,0.016666666666666385,1740568855,,False,1,97afd_00193,2025-02-26_11-20-55,13.050684452056885,13.050684452056885,1007890,cnl-brain9,155.198.99.250,13.050684452056885,1,0.6000000000000001,125.0,3.0,97afd_00193
194,0,0,,0.5,,,,1740568855,,False,1,97afd_00194,2025-02-26_11-20-55,13.14396333694458,13.14396333694458,1007908,cnl-brain9,155.198.99.250,13.14396333694458,1,0.6000000000000001,125.0,5.0,97afd_00194
