,metric/num_BTSP_events_(single),metric/num_BTSP_events_(reverse),metric/num_BTSP_events_(back_and_forth),metric/num_BTSP_positions_(single),metric/num_BTSP_positions_(reverse),metric/num_BTSP_positions_(back_and_forth),metric/first_BTSP_time_(single),metric/first_BTSP_time_(reverse),metric/first_BTSP_time_(back_and_forth),metric/max_BTSP_ramp_(single),metric/max_BTSP_ramp_(reverse),metric/max_BTSP_ramp_(back_and_forth),metric/CA3_weight_ratio_pre_post_(single),metric/CA3_weight_ratio_pre_post_(reverse),metric/CA3_weight_ratio_pre_post_(back_and_forth),metric/first_BTSP_relative_position_(single),metric/first_BTSP_relative_position_(reverse),metric/first_BTSP_relative_position_(back_and_forth),metric/CA3_weight_peak_relative_position_(single),metric/CA3_weight_peak_relative_position_(reverse),metric/CA3_weight_peak_relative_position_(back_and_forth),timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/dend_w_init_loc,config/soma_BTSP_lr_fact,config/inhibit_weight,logdir
412,1,1,2,1,1,2,80.13000000000227,219.75000000000756,383.0399999998934,5.5,5.5,4.75,1.542115997069998,1.3449884123438571,1.1031171421342503,0.07775790968739615,-0.08296649746772755,0.09434019413293648,0.171875,-0.203125,-0.203125,1705272742,,False,1,26fc2_00412,2024-01-14_22-52-22,25.57409119606018,25.57409119606018,26410,cnl-brain10,155.198.100.139,25.57409119606018,1,0.6,250.0,2.5,26fc2_00412
413,2,1,2,2,1,2,79.83000000000226,256.74000000000825,382.64999999989374,6.0,5.75,5.0,1.6359910639733535,1.2360950262715444,0.9708332359996328,0.08560289403549193,-0.08445802666425994,0.08891463179999387,0.265625,-0.203125,-0.203125,1705272742,,False,1,26fc2_00413,2024-01-14_22-52-22,25.82203769683838,25.82203769683838,26408,cnl-brain10,155.198.100.139,25.82203769683838,1,0.6499999999999999,250.0,2.5,26fc2_00413
414,2,1,2,2,1,2,80.58000000000229,217.77000000000749,380.7299999998955,6.0,6.0,5.25,1.7139584789920705,0.8197202515442773,0.9443405481738022,0.09162599522299891,-0.0890005862051455,0.09397131176542073,0.265625,-0.203125,-0.203125,1705272743,,False,1,26fc2_00414,2024-01-14_22-52-23,26.218492031097412,26.218492031097412,26294,cnl-brain10,155.198.100.139,26.218492031097412,1,0.7,250.0,2.5,26fc2_00414
415,1,1,1,1,1,1,80.43000000000228,253.74000000000885,417.8699999998617,6.5,6.5,5.25,1.4535057585454099,1.3840641167821233,1.3870516185382353,0.05787257453139316,-0.06860923381566486,0.07720330646065693,0.171875,-0.203125,0.171875,1705272743,,False,1,26fc2_00415,2024-01-14_22-52-23,25.537891149520874,25.537891149520874,26421,cnl-brain10,155.198.100.139,25.537891149520874,1,0.5,250.0,2.0,26fc2_00415
416,2,1,1,2,1,1,82.11000000000234,217.14000000000746,419.00999999986067,7.0,7.0,5.0,1.181915293095581,1.6380315120754376,1.532727356734777,0.06853458756176156,-0.07994438925757152,0.08210876133231426,0.265625,-0.203125,0.171875,1705272736,,False,1,26fc2_00416,2024-01-14_22-52-16,25.014065504074097,25.014065504074097,26391,cnl-brain10,155.198.100.139,25.014065504074097,1,0.55,250.0,2.0,26fc2_00416
417,2,1,2,2,1,2,79.29000000000224,220.5600000000076,381.8099999998945,7.5,7.25,6.75,1.2970750490857432,1.233640093060766,1.0952303638770418,0.07434688109818305,-0.07619926952138856,0.08330877379824086,0.265625,-0.203125,-0.203125,1705272758,,False,1,26fc2_00417,2024-01-14_22-52-38,24.29139518737793,24.29139518737793,26413,cnl-brain10,155.198.100.139,24.29139518737793,1,0.6,250.0,2.0,26fc2_00417
418,2,1,1,2,1,1,82.32000000000235,254.34000000000887,418.2899999998613,7.75,8.0,5.75,1.3791357958583552,1.344872631966319,1.713661755625053,0.08335854767979067,-0.0874464122423605,0.09526467619580148,0.265625,-0.203125,0.171875,1705272758,,False,1,26fc2_00418,2024-01-14_22-52-38,24.323031425476074,24.323031425476074,26362,cnl-brain10,155.198.100.139,24.323031425476074,1,0.6499999999999999,250.0,2.0,26fc2_00418
419,1,1,1,1,1,1,80.37000000000228,216.66000000000744,416.39999999986304,8.25,8.0,6.75,2.080312700396084,1.0624010547367433,2.105113799691217,0.09304499200338667,-0.09319527257973026,0.10329611281439494,0.171875,-0.203125,0.171875,1705272758,,False,1,26fc2_00419,2024-01-14_22-52-38,24.094370126724243,24.094370126724243,26405,cnl-brain10,155.198.100.139,24.094370126724243,1,0.7,250.0,2.0,26fc2_00419
420,0,1,2,0,1,2,,290.7599999999773,402.7199999998755,0.75,2.75,2.25,,0.2603269569347711,0.8986114702510691,,-0.05828665583612891,-0.1829151346842054,,-0.109375,0.171875,1705272758,,False,1,26fc2_00420,2024-01-14_22-52-38,24.088165998458862,24.088165998458862,26400,cnl-brain10,155.198.100.139,24.088165998458862,1,0.5,300.0,4.5,26fc2_00420
421,0,0,2,0,0,2,,,371.9399999999035,0.75,0.75,2.75,,,1.0388332710381314,,,-0.06819492243563396,,,0.171875,1705272760,,False,1,26fc2_00421,2024-01-14_22-52-40,24.69451665878296,24.69451665878296,26195,cnl-brain10,155.198.100.139,24.69451665878296,1,0.55,300.0,4.5,26fc2_00421
422,2,1,1,2,1,1,78.3600000000022,216.72000000000745,419.8799999998599,2.75,2.75,1.5,1.7827496652569825,1.1454451489229562,1.1054204229829616,0.07712760296609139,-0.0768062738800076,0.06355441891428687,0.265625,-0.203125,0.171875,1705272760,,False,1,26fc2_00422,2024-01-14_22-52-40,24.75017738342285,24.75017738342285,26110,cnl-brain10,155.198.100.139,24.75017738342285,1,0.6,300.0,4.5,26fc2_00422
423,2,1,0,2,1,0,84.51000000000244,249.6900000000087,,2.75,2.75,0.75,2.2342334006301217,1.0033559764753168,1.0033559764753168,0.08482732648588354,-0.0821753238290216,,0.265625,-0.203125,-0.203125,1705272759,,False,1,26fc2_00423,2024-01-14_22-52-39,24.50453805923462,24.50453805923462,26389,cnl-brain10,155.198.100.139,24.50453805923462,1,0.6499999999999999,300.0,4.5,26fc2_00423
424,1,1,1,1,1,1,77.91000000000219,221.64000000000763,386.3099999998904,2.75,2.75,1.75,2.3209049004279683,1.2330243938977619,1.5627611335531084,0.08761755750877809,-0.0944603654658771,0.08663818868431877,0.171875,-0.203125,0.171875,1705272760,,False,1,26fc2_00424,2024-01-14_22-52-40,24.607327461242676,24.607327461242676,26380,cnl-brain10,155.198.100.139,24.607327461242676,1,0.7,300.0,4.5,26fc2_00424
425,0,0,0,0,0,0,,,,0.75,0.75,0.75,,,,,,,,,,1705272760,,False,1,26fc2_00425,2024-01-14_22-52-40,24.43762516975403,24.43762516975403,26345,cnl-brain10,155.198.100.139,24.43762516975403,1,0.5,300.0,4.0,26fc2_00425
426,0,3,3,0,3,2,,218.1000000000075,363.1199999999115,0.75,3.25,1.5,,0.7316740886432679,0.5335798779940879,,-0.07190557813558929,-0.462984048051694,,-0.390625,-0.484375,1705272760,,False,1,26fc2_00426,2024-01-14_22-52-40,24.68941330909729,24.68941330909729,26426,cnl-brain10,155.198.100.139,24.68941330909729,1,0.55,300.0,4.0,26fc2_00426
427,1,1,0,1,1,0,118.65000000000373,220.29000000000758,,3.25,3.0,0.75,1.1316908890142197,1.5121354995350622,1.5121354995350622,0.08064562374837714,-0.08413322904879716,,0.171875,-0.203125,-0.203125,1705272760,,False,1,26fc2_00427,2024-01-14_22-52-40,24.440217971801758,24.440217971801758,26406,cnl-brain10,155.198.100.139,24.440217971801758,1,0.6,300.0,4.0,26fc2_00427
428,3,2,2,3,2,2,80.64000000000229,227.52000000000785,382.4699999998939,3.25,3.0,2.25,0.7496636420267717,1.2120322296838963,1.1961796542891407,0.08535785027644838,0.4012919139147454,0.0813113583107889,0.453125,-0.203125,-0.203125,1705272761,,False,1,26fc2_00428,2024-01-14_22-52-41,24.7967848777771,24.7967848777771,26397,cnl-brain10,155.198.100.139,24.7967848777771,1,0.6499999999999999,300.0,4.0,26fc2_00428
429,2,1,1,2,1,1,79.95000000000226,254.8200000000089,417.83999999986173,3.0,3.25,1.75,1.8599972421693283,1.0168892188397978,1.7859663787499005,0.08872018331269466,-0.08733785713117914,0.07948592836023455,0.265625,-0.203125,0.171875,1705272738,,False,1,26fc2_00429,2024-01-14_22-52-18,25.57711124420166,25.57711124420166,26328,cnl-brain10,155.198.100.139,25.57711124420166,1,0.7,300.0,4.0,26fc2_00429
430,2,1,2,2,1,2,80.7600000000023,220.9200000000076,381.86999999989445,3.5,3.25,2.5,1.1407774770377825,1.369070180664845,1.3897887632473804,0.05580641680032172,-0.05852389933139379,0.0588842937764692,0.265625,-0.203125,-0.203125,1705272761,,False,1,26fc2_00430,2024-01-14_22-52-41,25.00488781929016,25.00488781929016,26196,cnl-brain10,155.198.100.139,25.00488781929016,1,0.5,300.0,3.5,26fc2_00430
431,3,2,2,3,2,2,78.4500000000022,227.01000000000784,382.4399999998939,3.5,3.5,2.5,0.6303638245587476,1.7481979064011235,1.2164636133415867,0.06304981936507037,0.38068597070406324,0.06585705953799043,0.453125,-0.203125,-0.203125,1705272761,,False,1,26fc2_00431,2024-01-14_22-52-41,24.81834316253662,24.81834316253662,26125,cnl-brain10,155.198.100.139,24.81834316253662,1,0.55,300.0,3.5,26fc2_00431
432,2,1,1,2,1,1,81.75000000000233,253.20000000000883,416.15999999986326,3.5,3.5,2.0,1.5695032131494224,1.1903575387578733,1.3948993325972374,0.07808981983298019,-0.07997465481777222,0.07862169943131414,0.265625,-0.203125,0.171875,1705272761,,False,1,26fc2_00432,2024-01-14_22-52-41,24.437091588974,24.437091588974,26392,cnl-brain10,155.198.100.139,24.437091588974,1,0.6,300.0,3.5,26fc2_00432
433,2,1,2,2,1,2,80.70000000000229,254.58000000000888,382.379999999894,3.75,3.75,3.0,1.7998959289262848,1.2534939355280446,0.9265269894303462,0.08131080486604009,-0.08612998833740004,0.08449680455142561,0.265625,-0.203125,-0.203125,1705272760,,False,1,26fc2_00433,2024-01-14_22-52-40,25.36113929748535,25.36113929748535,26402,cnl-brain10,155.198.100.139,25.36113929748535,1,0.6499999999999999,300.0,3.5,26fc2_00433
434,2,1,1,2,1,1,79.56000000000225,255.0900000000089,420.2999999998595,3.75,3.75,2.5,2.1568967299181017,1.1072694777250214,1.9781543461465503,0.0889150390837819,-0.09063897177933411,0.08400159863891726,0.265625,-0.203125,0.171875,1705272761,,False,1,26fc2_00434,2024-01-14_22-52-41,24.26030731201172,24.26030731201172,26414,cnl-brain10,155.198.100.139,24.26030731201172,1,0.7,300.0,3.5,26fc2_00434
435,2,1,1,2,1,1,82.29000000000235,255.0000000000089,419.69999999986004,4.25,4.0,2.5,1.3419768268182335,1.7094118572081887,1.0763512043271337,0.05552997209133731,-0.05868896734848794,0.06148420508994351,0.265625,-0.203125,0.171875,1705272761,,False,1,26fc2_00435,2024-01-14_22-52-41,24.812605142593384,24.812605142593384,26412,cnl-brain10,155.198.100.139,24.812605142593384,1,0.5,300.0,3.0,26fc2_00435
436,2,1,1,2,1,1,82.53000000000236,217.74000000000748,417.02999999986247,4.5,4.25,2.75,1.3482642208740683,1.3174199665890705,1.1173023276767249,0.0678525737022555,-0.07263522305471326,0.07278947835109201,0.265625,-0.203125,0.171875,1705272762,,False,1,26fc2_00436,2024-01-14_22-52-42,24.9819118976593,24.9819118976593,26277,cnl-brain10,155.198.100.139,24.9819118976593,1,0.55,300.0,3.0,26fc2_00436
437,3,2,2,3,2,2,81.48000000000232,225.60000000000778,385.49999999989114,4.5,12.25,3.5,2.5929519866259074,1.0489076846385141,1.2773099484759929,0.07874411149728128,0.3548355342100665,0.08238287870085775,0.359375,-0.203125,-0.203125,1705272762,,False,1,26fc2_00437,2024-01-14_22-52-42,24.540001153945923,24.540001153945923,26409,cnl-brain10,155.198.100.139,24.540001153945923,1,0.6,300.0,3.0,26fc2_00437
438,2,1,1,2,1,1,81.54000000000232,253.02000000000882,418.58999999986105,4.5,4.75,3.25,2.053712460374968,0.9831036648540133,1.7768458400596823,0.083648990562597,-0.0789501324790629,0.08521918405463741,0.265625,-0.203125,0.171875,1705272763,,False,1,26fc2_00438,2024-01-14_22-52-43,25.148275136947632,25.148275136947632,26381,cnl-brain10,155.198.100.139,25.148275136947632,1,0.6499999999999999,300.0,3.0,26fc2_00438
439,2,1,2,2,1,2,80.37000000000228,258.120000000007,384.4199999998921,4.75,4.75,4.0,0.5947175917285773,1.1021361600304707,0.9073868640547258,0.08880805859341323,-0.09181295316143911,0.08945767669390409,0.359375,-0.203125,-0.203125,1705272763,,False,1,26fc2_00439,2024-01-14_22-52-43,25.43954825401306,25.43954825401306,26320,cnl-brain10,155.198.100.139,25.43954825401306,1,0.7,300.0,3.0,26fc2_00439
440,1,1,2,1,1,2,78.96000000000222,219.15000000000754,384.62999999989194,5.0,4.75,4.25,1.225430640717215,1.490819497362113,1.8331154936381726,0.05729344092015215,-0.07063002528091222,0.07670930950595783,0.171875,-0.203125,-0.203125,1705272762,,False,1,26fc2_00440,2024-01-14_22-52-42,24.27459168434143,24.27459168434143,26399,cnl-brain10,155.198.100.139,24.27459168434143,1,0.5,300.0,2.5,26fc2_00440
441,2,1,2,2,1,2,79.35000000000224,220.20000000000758,381.53999999989475,5.5,5.25,4.75,1.318006944475962,1.1872863681568375,1.5823886614588138,0.07044552209112204,-0.06538534657486894,0.0711499717438917,0.265625,-0.203125,-0.203125,1705272763,,False,1,26fc2_00441,2024-01-14_22-52-43,24.438339233398438,24.438339233398438,26379,cnl-brain10,155.198.100.139,24.438339233398438,1,0.55,300.0,2.5,26fc2_00441
442,1,1,1,1,1,1,79.53000000000225,222.24000000000765,388.13999999988874,5.75,5.75,4.25,1.6010322963462387,1.3022296356088885,1.3184361369242128,0.07584503350788874,-0.08500895308869094,0.09237010138415191,0.171875,-0.203125,0.171875,1705272762,,False,1,26fc2_00442,2024-01-14_22-52-42,24.533085584640503,24.533085584640503,26393,cnl-brain10,155.198.100.139,24.533085584640503,1,0.6,300.0,2.5,26fc2_00442
443,2,1,1,2,1,1,81.78000000000233,253.92000000000886,416.69999999986277,6.0,6.0,4.5,1.7456333113507327,1.0548007663130032,1.8092412004081646,0.09118468838059096,-0.08414066575503565,0.08809593345120426,0.265625,-0.203125,0.171875,1705272763,,False,1,26fc2_00443,2024-01-14_22-52-43,24.297686100006104,24.297686100006104,26390,cnl-brain10,155.198.100.139,24.297686100006104,1,0.6499999999999999,300.0,2.5,26fc2_00443
444,2,1,1,2,1,1,80.64000000000229,254.43000000000887,416.0999999998633,6.0,6.0,4.25,1.931466503566956,0.9980072410556707,1.6793904261133512,0.08867174480616458,-0.08915908990983912,0.09761344021992646,0.265625,-0.203125,0.171875,1705272764,,False,1,26fc2_00444,2024-01-14_22-52-44,25.206486701965332,25.206486701965332,26419,cnl-brain10,155.198.100.139,25.206486701965332,1,0.7,300.0,2.5,26fc2_00444
445,1,1,2,1,1,2,81.99000000000234,256.1100000000088,380.0399999998961,6.75,6.5,6.0,1.0091985530030034,1.5382616643116436,1.5156896293300024,0.059759802848879995,-0.06899407322171791,0.08399341130533355,0.171875,-0.203125,-0.203125,1705272763,,False,1,26fc2_00445,2024-01-14_22-52-43,24.966399908065796,24.966399908065796,26328,cnl-brain10,155.198.100.139,24.966399908065796,1,0.5,300.0,2.0,26fc2_00445
446,2,1,1,2,1,1,81.93000000000234,254.25000000000887,416.3399999998631,7.0,6.75,5.75,1.4958602327035937,1.358498347593643,1.5041046685926593,0.0680410767921465,-0.06766063202929906,0.0766419505053505,0.265625,-0.203125,0.171875,1705272764,,False,1,26fc2_00446,2024-01-14_22-52-44,25.300959825515747,25.300959825515747,26401,cnl-brain10,155.198.100.139,25.300959825515747,1,0.55,300.0,2.0,26fc2_00446
447,2,1,2,2,1,2,81.36000000000232,219.69000000000756,381.5999999998947,7.75,7.5,6.75,1.8187054353371166,1.669470100224621,1.0624267583930576,0.07920301279469671,-0.0794166402302301,0.08400939408258373,0.265625,-0.203125,-0.203125,1705272740,,False,1,26fc2_00447,2024-01-14_22-52-20,25.930055379867554,25.930055379867554,26411,cnl-brain10,155.198.100.139,25.930055379867554,1,0.6,300.0,2.0,26fc2_00447
448,2,1,1,2,1,1,83.04000000000238,252.1800000000088,417.2399999998623,8.0,7.5,6.75,2.098839900441138,0.9627961397881538,1.634483223608786,0.08851772145543296,-0.08043754196586272,0.09244301276636463,0.265625,-0.203125,0.171875,1705272763,,False,1,26fc2_00448,2024-01-14_22-52-43,23.97277593612671,23.97277593612671,26418,cnl-brain10,155.198.100.139,23.97277593612671,1,0.6499999999999999,300.0,2.0,26fc2_00448
449,2,1,2,2,1,2,78.3000000000022,219.18000000000754,385.5599999998911,8.25,8.25,7.5,1.9137728798664269,1.0604419561021747,1.0257975186684396,0.0912492450479166,-0.09074978137239076,0.09700614490345616,0.265625,-0.203125,-0.203125,1705272765,,False,1,26fc2_00449,2024-01-14_22-52-45,25.633304119110107,25.633304119110107,26404,cnl-brain10,155.198.100.139,25.633304119110107,1,0.7,300.0,2.0,26fc2_00449
450,1,1,0,1,1,0,79.26000000000224,219.15000000000754,,2.25,1.75,0.0,1.0832255088976968,2.11661103999927,2.11661103999927,0.055391812879932556,-0.06294603454177283,,0.171875,-0.203125,-0.203125,1705272764,,False,1,26fc2_00450,2024-01-14_22-52-44,24.207916736602783,24.207916736602783,26386,cnl-brain10,155.198.100.139,24.207916736602783,1,0.5,100.0,4.5,26fc2_00450
451,0,1,1,0,1,1,,254.7900000000089,414.71999999986457,0.75,2.25,1.75,,1.5257672492019172,0.7737573394493157,,-0.0690516803389013,0.07076847865228914,,-0.203125,0.171875,1705272758,,False,1,26fc2_00451,2024-01-14_22-52-38,24.104397296905518,24.104397296905518,26093,cnl-brain10,155.198.100.139,24.104397296905518,1,0.55,100.0,4.5,26fc2_00451
452,1,1,0,1,1,0,83.5500000000024,252.1800000000088,,2.5,2.25,0.0,1.2424978249433736,1.7171747846999375,1.7171747846999375,0.0752322625078028,-0.08516822310853422,,0.171875,-0.203125,-0.203125,1705272764,,False,1,26fc2_00452,2024-01-14_22-52-44,24.957975149154663,24.957975149154663,26396,cnl-brain10,155.198.100.139,24.957975149154663,1,0.6,100.0,4.5,26fc2_00452
453,1,1,0,1,1,0,79.86000000000226,220.23000000000758,,2.5,2.0,0.0,1.53903381169406,1.3453291977988546,1.3453291977988546,0.08081987172561728,-0.08736814881056354,,0.171875,-0.203125,-0.203125,1705272764,,False,1,26fc2_00453,2024-01-14_22-52-44,23.828686475753784,23.828686475753784,26422,cnl-brain10,155.198.100.139,23.828686475753784,1,0.6499999999999999,100.0,4.5,26fc2_00453
454,1,1,0,1,1,0,82.89000000000237,252.5400000000088,,2.5,2.25,0.0,1.9641184670566767,1.1443251521188684,1.1443251521188684,0.08671294474207364,-0.09239112334425792,,0.171875,-0.203125,-0.203125,1705272740,,False,1,26fc2_00454,2024-01-14_22-52-20,24.781988382339478,24.781988382339478,26422,cnl-brain10,155.198.100.139,24.781988382339478,1,0.7,100.0,4.5,26fc2_00454
455,1,1,0,1,1,0,81.0000000000023,253.59000000000884,,2.75,2.25,0.0,1.0313475563380508,2.2683289173470857,2.2683289173470857,0.05751030328632195,-0.06784693503869754,,0.171875,-0.203125,-0.203125,1705272764,,False,1,26fc2_00455,2024-01-14_22-52-44,24.15738081932068,24.15738081932068,26416,cnl-brain10,155.198.100.139,24.15738081932068,1,0.5,100.0,4.0,26fc2_00455
456,1,1,0,1,1,0,117.66000000000369,216.21000000000743,,2.75,2.5,0.0,1.3120914649521833,1.7586696093934506,1.7586696093934506,0.06841058816735757,-0.07673743388228338,,0.171875,-0.203125,-0.203125,1705272765,,False,1,26fc2_00456,2024-01-14_22-52-45,24.98608422279358,24.98608422279358,26382,cnl-brain10,155.198.100.139,24.98608422279358,1,0.55,100.0,4.0,26fc2_00456
457,1,1,0,1,1,0,79.11000000000223,221.0400000000076,,2.75,2.75,0.0,1.6848721666096582,1.4990699734628916,1.4990699734628916,0.07206691040824903,-0.08175281989390437,,0.171875,-0.203125,-0.203125,1705272764,,False,1,26fc2_00457,2024-01-14_22-52-44,24.062861442565918,24.062861442565918,26411,cnl-brain10,155.198.100.139,24.062861442565918,1,0.6,100.0,4.0,26fc2_00457
458,1,1,0,1,1,0,82.29000000000235,252.4800000000088,,2.75,2.5,0.0,1.4428501462013417,1.6291125063854444,1.6291125063854444,0.08535417613201596,-0.09057358513931912,,0.171875,-0.203125,-0.203125,1705272763,,False,1,26fc2_00458,2024-01-14_22-52-43,23.106984853744507,23.106984853744507,26394,cnl-brain10,155.198.100.139,23.106984853744507,1,0.6499999999999999,100.0,4.0,26fc2_00458
459,1,1,0,1,1,0,80.34000000000228,219.39000000000755,,3.0,2.75,0.0,1.9908449503040335,1.1120571278900584,1.1120571278900584,0.09007960005142734,-0.08968891059121753,,0.171875,-0.203125,-0.203125,1705272765,,False,1,26fc2_00459,2024-01-14_22-52-45,25.023054599761963,25.023054599761963,26417,cnl-brain10,155.198.100.139,25.023054599761963,1,0.7,100.0,4.0,26fc2_00459
460,1,1,0,1,1,0,80.7900000000023,220.5900000000076,,3.0,3.0,0.0,1.3329617600035903,1.8950126765419928,1.8950126765419928,0.05743930559759991,-0.06577639556155912,,0.171875,-0.203125,-0.203125,1705272764,,False,1,26fc2_00460,2024-01-14_22-52-44,23.765806198120117,23.765806198120117,26403,cnl-brain10,155.198.100.139,23.765806198120117,1,0.5,100.0,3.5,26fc2_00460
461,1,1,0,1,1,0,80.64000000000229,219.12000000000754,,3.25,3.0,0.0,1.1624010837756025,1.8955324299162148,1.8955324299162148,0.06778961288728413,-0.07413023359839566,,0.171875,-0.203125,-0.203125,1705272766,,False,1,26fc2_00461,2024-01-14_22-52-46,25.214322566986084,25.214322566986084,26425,cnl-brain10,155.198.100.139,25.214322566986084,1,0.55,100.0,3.5,26fc2_00461
462,1,1,0,1,1,0,82.74000000000237,255.51000000000892,,3.5,3.0,0.0,1.3590493660794831,1.6923286452181099,1.6923286452181099,0.07374400076601528,-0.08128944468349664,,0.171875,-0.203125,-0.203125,1705272765,,False,1,26fc2_00462,2024-01-14_22-52-45,24.157111883163452,24.157111883163452,26388,cnl-brain10,155.198.100.139,24.157111883163452,1,0.6,100.0,3.5,26fc2_00462
463,1,1,0,1,1,0,81.60000000000232,218.58000000000752,,3.5,3.25,0.0,1.6770553384897673,1.206254785290365,1.206254785290365,0.08496313162183283,-0.08796732942242047,,0.171875,-0.203125,-0.203125,1705272765,,False,1,26fc2_00463,2024-01-14_22-52-45,24.574488878250122,24.574488878250122,26415,cnl-brain10,155.198.100.139,24.574488878250122,1,0.6499999999999999,100.0,3.5,26fc2_00463
464,1,1,0,1,1,0,78.93000000000222,218.70000000000752,,3.5,3.5,0.75,1.9018362413808045,1.2549851551361004,1.2549851551361004,0.08795391514153328,-0.09251658429452003,,0.171875,-0.203125,-0.203125,1705272765,,False,1,26fc2_00464,2024-01-14_22-52-45,24.552080154418945,24.552080154418945,26387,cnl-brain10,155.198.100.139,24.552080154418945,1,0.7,100.0,3.5,26fc2_00464
465,1,1,0,1,1,0,79.86000000000226,219.57000000000755,,3.75,3.75,0.0,1.1443761165233939,2.086741175997034,2.086741175997034,0.05385788301679989,-0.06791250142775274,,0.171875,-0.203125,-0.203125,1705272766,,False,1,26fc2_00465,2024-01-14_22-52-46,24.84276247024536,24.84276247024536,26407,cnl-brain10,155.198.100.139,24.84276247024536,1,0.5,100.0,3.0,26fc2_00465
