,metric/num_BTSP_events,metric/num_BTSP_positions,metric/first_BTSP_time,metric/first_BTSP_relative_position,metric/max_BTSP_ramp,metric/PC_weight_peak_relative_position,metric/PC_weight_FWHM,metric/PC_weight_ratio_pre_post,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/soma_BTSP_lr,config/inhibit_input_filter_tau,config/inhibit_weight,logdir
304,4.0,1.0,44.04000000000091,0.011668749325745242,1.5,0.05000000000000071,0.7642645690913259,1.2753434560307175,1748701210,,False,1,1fe50_00304,2025-05-31_15-20-10,25.832107067108154,25.832107067108154,1555666,cnl-brain9,155.198.99.250,25.832107067108154,1,0.18,0.4,0.8,1fe50_00304
305,1.0,1.0,50.73000000000116,0.04164648405113436,1.0,0.05000000000000071,1.190670640623793,1.083347359259709,1748701207,,False,1,1fe50_00305,2025-05-31_15-20-07,22.487234115600586,22.487234115600586,1555677,cnl-brain9,155.198.99.250,22.487234115600586,1,0.18,0.2,0.9,1fe50_00305
306,1.0,1.0,49.53000000000112,0.030130300011327105,1.0,-0.049999999999998934,0.9587022621195058,1.1746690191693787,1748701207,,False,1,1fe50_00306,2025-05-31_15-20-07,22.809119701385498,22.809119701385498,1555703,cnl-brain9,155.198.99.250,22.809119701385498,1,0.18,0.25,0.9,1fe50_00306
307,2.0,2.0,44.58000000000093,0.05626082701585888,1.5,-0.049999999999998934,0.7527416057934904,1.2257526143425364,1748701204,,False,1,1fe50_00307,2025-05-31_15-20-04,19.23439621925354,19.23439621925354,1555592,cnl-brain9,155.198.99.250,19.23439621925354,1,0.18,0.30000000000000004,0.9,1fe50_00307
308,1.0,1.0,50.250000000001144,0.013134427947881111,1.25,-0.14999999999999902,0.7021973098397618,0.8268513010159617,1748701207,,False,1,1fe50_00308,2025-05-31_15-20-07,22.47438073158264,22.47438073158264,1555689,cnl-brain9,155.198.99.250,22.47438073158264,1,0.18,0.35000000000000003,0.9,1fe50_00308
309,2.0,1.0,80.13000000000227,0.00805226936755643,1.75,-0.049999999999998934,0.6934248687176292,1.390052861813259,1748701212,,False,1,1fe50_00309,2025-05-31_15-20-12,27.34466052055359,27.34466052055359,1555583,cnl-brain9,155.198.99.250,27.34466052055359,1,0.18,0.4,0.9,1fe50_00309
310,1.0,1.0,123.0300000000039,0.03666601487553578,1.0,0.05000000000000071,0.8107237879686613,1.2313915636894177,1748701209,,False,1,1fe50_00310,2025-05-31_15-20-09,23.949336528778076,23.949336528778076,1555620,cnl-brain9,155.198.99.250,23.949336528778076,1,0.18,0.2,1.0,1fe50_00310
311,1.0,1.0,45.93000000000098,0.012369664128917712,1.0,-0.049999999999998934,0.6844103422969692,1.2193804469764251,1748701210,,False,1,1fe50_00311,2025-05-31_15-20-10,25.00059199333191,25.00059199333191,1555656,cnl-brain9,155.198.99.250,25.00059199333191,1,0.18,0.25,1.0,1fe50_00311
312,1.0,1.0,49.41000000000111,0.029509928453907097,1.0,0.05000000000000071,0.8948417947549552,1.0890651959628506,1748701214,,False,1,1fe50_00312,2025-05-31_15-20-14,28.539395570755005,28.539395570755005,1555680,cnl-brain9,155.198.99.250,28.539395570755005,1,0.18,0.30000000000000004,1.0,1fe50_00312
313,2.0,1.0,45.240000000000954,0.03671504039360718,1.0,0.05000000000000071,0.8418283132745286,1.1307297693113887,1748701185,,False,1,1fe50_00313,2025-05-31_15-19-45,21.846447706222534,21.846447706222534,1555656,cnl-brain9,155.198.99.250,21.846447706222534,1,0.18,0.35000000000000003,1.0,1fe50_00313
